list_id;list_name;parliament_id;district_id;list_level;list_number;party_id;list_length;list_votes_total_[source];list_type
CH_NT-NR_2007__CH_NT-NR_2007__Fribourg-Freiburg__Parti-democrate-chretien-PDC-Christlichdemokratische-Volkspartei-CVP;Parti-democrate-chretien-PDC-Christlichdemokratische-Volkspartei-CVP;CH_NT-NR_2007;CH_NT-NR_2007__Fribourg-Freiburg;CH_FR;1;CH_CVP|PDC_RE-FR;7;123022;
CH_NT-NR_2007__CH_NT-NR_2007__Solothurn__Junge-CVP;Junge-CVP;CH_NT-NR_2007;CH_NT-NR_2007__Solothurn;CH_SO;12;;2;5754;
CH_NT-NR_2007__CH_NT-NR_2007__Solothurn__CVP-Liste-A;CVP-Liste-A;CH_NT-NR_2007;CH_NT-NR_2007__Solothurn;CH_SO;8;CH_CVP|PDC_RE-SO;7;59740;
CH_NT-NR_2007__CH_NT-NR_2007__Solothurn__CVP-Liste-B;CVP-Liste-B;CH_NT-NR_2007;CH_NT-NR_2007__Solothurn;CH_SO;9;CH_CVP|PDC_RE-SO;7;49118;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Stadt__Junge-CVP-Basel-Stadt-JCVP;Junge-CVP-Basel-Stadt-JCVP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Stadt;CH_BS;22;;5;1810;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Stadt__Christlichdemokratische-Volkspartei-Basel-Stadt-CVP;Christlichdemokratische-Volkspartei-Basel-Stadt-CVP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Stadt;CH_BS;7;CH_CVP|PDC_RE-BS;5;19228;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Landschaft__Christlichdemokratische-Volkspartei-CVP;Christlichdemokratische-Volkspartei-CVP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Landschaft;CH_BL;5;CH_CVP|PDC_RE-BL;7;64264;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Landschaft__Junge-Christlichdemokratische-Volkspartei-JCVP;Junge-Christlichdemokratische-Volkspartei-JCVP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Landschaft;CH_BL;55;;5;3972;
CH_NT-NR_2007__CH_NT-NR_2007__Appenzell-I-RH__Arthur-Loepfe-Christlichdemokratische-Volkspartei;Arthur-Loepfe-Christlichdemokratische-Volkspartei;CH_NT-NR_2007;CH_NT-NR_2007__Appenzell-I-RH;CH_AI;1;CH_CVP|PDC_RE-AI;1;1736;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__CVP;CVP;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;3;CH_CVP|PDC_RE-SG;12;294910;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__Junge-CVP;Junge-CVP;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;4;;12;30147;
CH_NT-NR_2007__CH_NT-NR_2007__Graubuenden-Grigioni-Grischun__CVP-die-Jungen;CVP-die-Jungen;CH_NT-NR_2007;CH_NT-NR_2007__Graubuenden-Grigioni-Grischun;CH_GR;10;CH_CVP|PDC_RE-GR;5;7356;
CH_NT-NR_2007__CH_NT-NR_2007__Graubuenden-Grigioni-Grischun__CVP-Graubuenden;CVP-Graubuenden;CH_NT-NR_2007;CH_NT-NR_2007__Graubuenden-Grigioni-Grischun;CH_GR;3;CH_CVP|PDC_RE-GR;5;34721;
CH_NT-NR_2007__CH_NT-NR_2007__Graubuenden-Grigioni-Grischun__CVP-Graubuenden-CVP-Frauen;CVP-Graubuenden-CVP-Frauen;CH_NT-NR_2007;CH_NT-NR_2007__Graubuenden-Grigioni-Grischun;CH_GR;5;;5;7421;
CH_NT-NR_2007__CH_NT-NR_2007__Aargau__CVP-Christlichdemokratische-Volkspartei;CVP-Christlichdemokratische-Volkspartei;CH_NT-NR_2007;CH_NT-NR_2007__Aargau;CH_AG;3A;CH_CVP|PDC_RE-AG;15;312845;
CH_NT-NR_2007__CH_NT-NR_2007__Aargau__JCVP-Junge-Christlichdemokratische-Volkspartei;JCVP-Junge-Christlichdemokratische-Volkspartei;CH_NT-NR_2007;CH_NT-NR_2007__Aargau;CH_AG;3B;;13;20030;
CH_NT-NR_2007__CH_NT-NR_2007__Thurgau__Christlichdemokratische-Volkspartei-Thurgau-CVP;Christlichdemokratische-Volkspartei-Thurgau-CVP;CH_NT-NR_2007;CH_NT-NR_2007__Thurgau;CH_TG;4;CH_CVP|PDC_RE-TG;6;60970;
CH_NT-NR_2007__CH_NT-NR_2007__Ticino__Generazione-Giovani-GG;Generazione-Giovani-GG;CH_NT-NR_2007;CH_NT-NR_2007__Ticino;CH_TI;3;;8;14101;
CH_NT-NR_2007__CH_NT-NR_2007__Ticino__Partito-Popolare-Democratico-PPD;Partito-Popolare-Democratico-PPD;CH_NT-NR_2007;CH_NT-NR_2007__Ticino;CH_TI;4;CH_CVP|PDC_RE-TI;8;156293;
CH_NT-NR_2007__CH_NT-NR_2007__Vaud__PDC-Parti-Democrate-Chretien;PDC-Parti-Democrate-Chretien;CH_NT-NR_2007;CH_NT-NR_2007__Vaud;CH_VD;1;CH_CVP|PDC_RE-VD;18;125206;
CH_NT-NR_2007__CH_NT-NR_2007__Vaud__PDC-Generation-20-40;PDC-Generation-20-40;CH_NT-NR_2007;CH_NT-NR_2007__Vaud;CH_VD;10;;18;36811;
CH_NT-NR_2007__CH_NT-NR_2007__Valais-Wallis__C-Parteien-Christlichsoziale-Volkspartei-Oberwallis-CSPO;C-Parteien-Christlichsoziale-Volkspartei-Oberwallis-CSPO;CH_NT-NR_2007;CH_NT-NR_2007__Valais-Wallis;CH_VS;1;CH_CVP|PDC_RE-VS;5;49104;
CH_NT-NR_2007__CH_NT-NR_2007__Valais-Wallis__C-Parteien-Junge-Christlichsoziale-Oberwallis-JCSPO;C-Parteien-Junge-Christlichsoziale-Oberwallis-JCSPO;CH_NT-NR_2007;CH_NT-NR_2007__Valais-Wallis;CH_VS;14;;3;4727;
CH_NT-NR_2007__CH_NT-NR_2007__Valais-Wallis__Jeunes-Democrates-Chretiens-du-Valais-romand-JDC-VR;Jeunes-Democrates-Chretiens-du-Valais-romand-JDC-VR;CH_NT-NR_2007;CH_NT-NR_2007__Valais-Wallis;CH_VS;3;;5;11976;
CH_NT-NR_2007__CH_NT-NR_2007__Valais-Wallis__C-Parteien-Christlichdemokratische-Volkspartei-Oberwallis-CVPO;C-Parteien-Christlichdemokratische-Volkspartei-Oberwallis-CVPO;CH_NT-NR_2007;CH_NT-NR_2007__Valais-Wallis;CH_VS;4;CH_CVP|PDC_RE-VS;6;71839;
CH_NT-NR_2007__CH_NT-NR_2007__Valais-Wallis__Parti-Democrate-Chretien-du-Valais-romand;Parti-Democrate-Chretien-du-Valais-romand;CH_NT-NR_2007;CH_NT-NR_2007__Valais-Wallis;CH_VS;5;CH_CVP|PDC_RE-VS;6;168195;
CH_NT-NR_2007__CH_NT-NR_2007__Valais-Wallis__C-Parteien-Junge-Christlichdemokratische-Volkspartei-Oberwallis-JCVPO;C-Parteien-Junge-Christlichdemokratische-Volkspartei-Oberwallis-JCVPO;CH_NT-NR_2007;CH_NT-NR_2007__Valais-Wallis;CH_VS;6;;3;5210;
CH_NT-NR_2007__CH_NT-NR_2007__Neuchatel__Parti-Democrate-Chretien-PDC-neuchatelois;Parti-Democrate-Chretien-PDC-neuchatelois;CH_NT-NR_2007;CH_NT-NR_2007__Neuchatel;CH_NE;37;;5;8549;
CH_NT-NR_2007__CH_NT-NR_2007__Geneve__Les-Democrates-Chretiens;Les-Democrates-Chretiens;CH_NT-NR_2007;CH_NT-NR_2007__Geneve;CH_GE;3;CH_CVP|PDC_RE-GE;8;85511;
CH_NT-NR_2007__CH_NT-NR_2007__Jura__Parti-democrate-chretien-et-jeunes-democrates-chretiens-du-Jura-PDC-JDC;Parti-democrate-chretien-et-jeunes-democrates-chretiens-du-Jura-PDC-JDC;CH_NT-NR_2007;CH_NT-NR_2007__Jura;CH_JU;3;;2;10299;
CH_NT-NR_2007__CH_NT-NR_2007__Zuerich__Eidgenoessisch-Demokratische-Union-EDU;Eidgenoessisch-Demokratische-Union-EDU;CH_NT-NR_2007;CH_NT-NR_2007__Zuerich;CH_ZH;6;CH_EDU|UDF_RE-ZH;34;291277;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Eidgenoessische-Demokratische-Union-bewaehrti-Chraeft-Union-Democratique-Federale-forces-averees;Eidgenoessische-Demokratische-Union-bewaehrti-Chraeft-Union-Democratique-Federale-forces-averees;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;15;CH_EDU|UDF_RE-BE;26;229225;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Eidgenoessische-Demokratische-Union-neui-Choepf-Union-Democratique-Federale-forces-vives;Eidgenoessische-Demokratische-Union-neui-Choepf-Union-Democratique-Federale-forces-vives;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;16;;26;30015;
CH_NT-NR_2007__CH_NT-NR_2007__Fribourg-Freiburg__Union-democratique-federale-UDF-Eidgenoessisch-Demokratische-Union-EDU;Union-democratique-federale-UDF-Eidgenoessisch-Demokratische-Union-EDU;CH_NT-NR_2007;CH_NT-NR_2007__Fribourg-Freiburg;CH_FR;10;;7;4778;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Stadt__Eidgenoessisch-Demokratische-Union-Basel-Stadt-EDU;Eidgenoessisch-Demokratische-Union-Basel-Stadt-EDU;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Stadt;CH_BS;14;;5;1452;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Landschaft__Eidgenoessisch-Demokratische-Union-EDU;Eidgenoessisch-Demokratische-Union-EDU;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Landschaft;CH_BL;12;;7;2915;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__Eidgenoessisch-Demokratische-Union-EDU;Eidgenoessisch-Demokratische-Union-EDU;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;5;;9;15713;
CH_NT-NR_2007__CH_NT-NR_2007__Graubuenden-Grigioni-Grischun__Eidgenoessische-Demokratische-Union-Graubuenden;Eidgenoessische-Demokratische-Union-Graubuenden;CH_NT-NR_2007;CH_NT-NR_2007__Graubuenden-Grigioni-Grischun;CH_GR;9;;5;4052;
CH_NT-NR_2007__CH_NT-NR_2007__Aargau__EDU-Eidgenoessisch-Demokratische-Union;EDU-Eidgenoessisch-Demokratische-Union;CH_NT-NR_2007;CH_NT-NR_2007__Aargau;CH_AG;11;;15;29447;
CH_NT-NR_2007__CH_NT-NR_2007__Thurgau__Eidgenoessisch-Demokratische-Union-EDU;Eidgenoessisch-Demokratische-Union-EDU;CH_NT-NR_2007;CH_NT-NR_2007__Thurgau;CH_TG;5;;6;9320;
CH_NT-NR_2007__CH_NT-NR_2007__Thurgau__Junge-Eidgenoessisch-Demokratische-Union-jEDU;Junge-Eidgenoessisch-Demokratische-Union-jEDU;CH_NT-NR_2007;CH_NT-NR_2007__Thurgau;CH_TG;6;;6;1544;
CH_NT-NR_2007__CH_NT-NR_2007__Vaud__UDF-Union-Democratique-Federale;UDF-Union-Democratique-Federale;CH_NT-NR_2007;CH_NT-NR_2007__Vaud;CH_VD;7;;18;36774;
CH_NT-NR_2007__CH_NT-NR_2007__Zuerich__JEVP;JEVP;CH_NT-NR_2007;CH_NT-NR_2007__Zuerich;CH_ZH;17;CH_EVP|PEP_RE-ZH;34;67468;
CH_NT-NR_2007__CH_NT-NR_2007__Zuerich__Evangelische-Volkspartei-EVP;Evangelische-Volkspartei-EVP;CH_NT-NR_2007;CH_NT-NR_2007__Zuerich;CH_ZH;7;CH_EVP|PEP_RE-ZH;34;429862;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Evangelische-Volkspartei-Stammliste-Parti-evangelique-liste-principale;Evangelische-Volkspartei-Stammliste-Parti-evangelique-liste-principale;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;12;CH_EVP|PEP_RE-BE;24;275336;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Evangelische-Volkspartei-Zukunft-Parti-evangelique-liste-avenir;Evangelische-Volkspartei-Zukunft-Parti-evangelique-liste-avenir;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;13;;26;63234;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Evangelische-Volkspartei-Erfahrung-Parti-evangelique-liste-experience;Evangelische-Volkspartei-Erfahrung-Parti-evangelique-liste-experience;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;14;;26;58522;
CH_NT-NR_2007__CH_NT-NR_2007__Luzern__Evangelische-Volkspartei-EVP;Evangelische-Volkspartei-EVP;CH_NT-NR_2007;CH_NT-NR_2007__Luzern;CH_LU;12;;6;9238;
CH_NT-NR_2007__CH_NT-NR_2007__Schwyz__Evangelische-Volkspartei-EVP;Evangelische-Volkspartei-EVP;CH_NT-NR_2007;CH_NT-NR_2007__Schwyz;CH_SZ;11;;4;1744;
CH_NT-NR_2007__CH_NT-NR_2007__Fribourg-Freiburg__Centre-gauche-Parti-evangelique-PEV-Mitte-links-Evangelische-Volkspartei-EVP;Centre-gauche-Parti-evangelique-PEV-Mitte-links-Evangelische-Volkspartei-EVP;CH_NT-NR_2007;CH_NT-NR_2007__Fribourg-Freiburg;CH_FR;9;;7;4197;
CH_NT-NR_2007__CH_NT-NR_2007__Solothurn__EVP-Solothurn;EVP-Solothurn;CH_NT-NR_2007;CH_NT-NR_2007__Solothurn;CH_SO;11;;7;10057;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Stadt__Evangelische-Volkspartei-Basel-Stadt-bisher-VEW-EVP;Evangelische-Volkspartei-Basel-Stadt-bisher-VEW-EVP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Stadt;CH_BS;4;;5;10279;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Landschaft__Evangelische-Volkspartei-EVP;Evangelische-Volkspartei-EVP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Landschaft;CH_BL;4;;7;17089;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__EVP-Evangelische-Volkspartei-Hauptliste;EVP-Evangelische-Volkspartei-Hauptliste;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;6;;12;24460;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__EVP-Evangelische-Volkspartei-Junge-Liste;EVP-Evangelische-Volkspartei-Junge-Liste;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;7;;12;7752;
CH_NT-NR_2007__CH_NT-NR_2007__Aargau__EVP-Evangelische-Volkspartei;EVP-Evangelische-Volkspartei;CH_NT-NR_2007;CH_NT-NR_2007__Aargau;CH_AG;6A;CH_EVP|PEP_RE-AG;15;97295;
CH_NT-NR_2007__CH_NT-NR_2007__Aargau__JEVP-Junge-Evangelische-Volkspartei;JEVP-Junge-Evangelische-Volkspartei;CH_NT-NR_2007;CH_NT-NR_2007__Aargau;CH_AG;6B;;15;9489;
CH_NT-NR_2007__CH_NT-NR_2007__Thurgau__Evangelische-Volkspartei-EVP;Evangelische-Volkspartei-EVP;CH_NT-NR_2007;CH_NT-NR_2007__Thurgau;CH_TG;3;;6;11572;
CH_NT-NR_2007__CH_NT-NR_2007__Vaud__PEV-Parti-Evangelique-Vaud;PEV-Parti-Evangelique-Vaud;CH_NT-NR_2007;CH_NT-NR_2007__Vaud;CH_VD;4;;11;29575;
CH_NT-NR_2007__CH_NT-NR_2007__Neuchatel__PEV-neuchatelois-Parti-evangelique;PEV-neuchatelois-Parti-evangelique;CH_NT-NR_2007;CH_NT-NR_2007__Neuchatel;CH_NE;39;;4;2832;
CH_NT-NR_2007__CH_NT-NR_2007__Geneve__Parti-Evangelique-Geneve-PEV;Parti-Evangelique-Geneve-PEV;CH_NT-NR_2007;CH_NT-NR_2007__Geneve;CH_GE;8;;6;13557;
CH_NT-NR_2007__CH_NT-NR_2007__Zuerich__Freisinnig-Demokratische-Partei-FDP-FDP-Jungfreisinnige;Freisinnig-Demokratische-Partei-FDP-FDP-Jungfreisinnige;CH_NT-NR_2007;CH_NT-NR_2007__Zuerich;CH_ZH;18;;34;52635;
CH_NT-NR_2007__CH_NT-NR_2007__Zuerich__Freisinnig-Demokratische-Partei-FDP-FDP-Wir-liberalen-Auslandschweizerinnen-und-Auslandschweizer;Freisinnig-Demokratische-Partei-FDP-FDP-Wir-liberalen-Auslandschweizerinnen-und-Auslandschweizer;CH_NT-NR_2007;CH_NT-NR_2007__Zuerich;CH_ZH;19;;4;4850;
CH_NT-NR_2007__CH_NT-NR_2007__Zuerich__Freisinnig-Demokratische-Partei-FDP;Freisinnig-Demokratische-Partei-FDP;CH_NT-NR_2007;CH_NT-NR_2007__Zuerich;CH_ZH;3;CH_FDP_RE-ZH;34;1706796;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Freisinnig-Demokratische-Partei-Parti-radical-democratique;Freisinnig-Demokratische-Partei-Parti-radical-democratique;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;6;CH_FDP_RE-BE;26;899669;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Jungfreisinnige-Jeunes-Radicaux;Jungfreisinnige-Jeunes-Radicaux;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;7;;26;69934;
CH_NT-NR_2007__CH_NT-NR_2007__Bern-Berne__Liste-Radicale-Romande;Liste-Radicale-Romande;CH_NT-NR_2007;CH_NT-NR_2007__Bern-Berne;CH_BE;8;;26;95989;
CH_NT-NR_2007__CH_NT-NR_2007__Luzern__Freisinnig-Demokratische-Partei-FDP;Freisinnig-Demokratische-Partei-FDP;CH_NT-NR_2007;CH_NT-NR_2007__Luzern;CH_LU;5;CH_FDP_RE-LU;10;246095;
CH_NT-NR_2007__CH_NT-NR_2007__Luzern__Groupe-Politique-60plus;Groupe-Politique-60plus;CH_NT-NR_2007;CH_NT-NR_2007__Luzern;CH_LU;7;;10;8589;
CH_NT-NR_2007__CH_NT-NR_2007__Luzern__Jungfreisinnige-Luzern-JFLU;Jungfreisinnige-Luzern-JFLU;CH_NT-NR_2007;CH_NT-NR_2007__Luzern;CH_LU;9;;9;10633;
CH_NT-NR_2007__CH_NT-NR_2007__Uri__Gabi-Huber-Freisinnig-Demokratische-Partei-Uri;Gabi-Huber-Freisinnig-Demokratische-Partei-Uri;CH_NT-NR_2007;CH_NT-NR_2007__Uri;CH_UR;1;CH_FDP_RE-UR;1;4527;
CH_NT-NR_2007__CH_NT-NR_2007__Schwyz__FDP-Wir-Liberalen-;FDP-Wir-Liberalen-;CH_NT-NR_2007;CH_NT-NR_2007__Schwyz;CH_SZ;3;CH_FDP_RE-SZ;4;24281;
CH_NT-NR_2007__CH_NT-NR_2007__Schwyz__FDP-Frauen-Kanton-Schwyz;FDP-Frauen-Kanton-Schwyz;CH_NT-NR_2007;CH_NT-NR_2007__Schwyz;CH_SZ;4;;4;4706;
CH_NT-NR_2007__CH_NT-NR_2007__Schwyz__Jungfreisinnige-Schwyz;Jungfreisinnige-Schwyz;CH_NT-NR_2007;CH_NT-NR_2007__Schwyz;CH_SZ;8;;4;1422;
CH_NT-NR_2007__CH_NT-NR_2007__Nidwalden__Edi-Engelberger-Freisinnig-Demokratische-Partei-Nidwalden;Edi-Engelberger-Freisinnig-Demokratische-Partei-Nidwalden;CH_NT-NR_2007;CH_NT-NR_2007__Nidwalden;CH_NW;1;CH_FDP_RE-NW;1;0;
CH_NT-NR_2007__CH_NT-NR_2007__Zug__Freisinnig-Demokratische-Partei-des-Kantons-Zug-FDP-Freisinnige-Frauengruppe-des-Kantons-Zug-Jungfreisinnige-des-Kantons-Zug-Nordwest;Freisinnig-Demokratische-Partei-des-Kantons-Zug-FDP-Freisinnige-Frauengruppe-des-Kantons-Zug-Jungfreisinnige-des-Kantons-Zug-Nordwest;CH_NT-NR_2007;CH_NT-NR_2007__Zug;CH_ZG;5;;3;7086;
CH_NT-NR_2007__CH_NT-NR_2007__Zug__Freisinnig-Demokratische-Partei-des-Kantons-Zug-FDP-Freisinnige-Frauengruppe-des-Kantons-Zug-Jungfreisinnige-des-Kantons-Zug-Suedost;Freisinnig-Demokratische-Partei-des-Kantons-Zug-FDP-Freisinnige-Frauengruppe-des-Kantons-Zug-Jungfreisinnige-des-Kantons-Zug-Suedost;CH_NT-NR_2007;CH_NT-NR_2007__Zug;CH_ZG;6;CH_FDP_RE-ZG;3;15538;
CH_NT-NR_2007__CH_NT-NR_2007__Fribourg-Freiburg__Parti-liberal-radical-fribourgeois-PLR-Freisinnig-demokratische-Partei-FDP;Parti-liberal-radical-fribourgeois-PLR-Freisinnig-demokratische-Partei-FDP;CH_NT-NR_2007;CH_NT-NR_2007__Fribourg-Freiburg;CH_FR;3;CH_FDP_RE-FR;7;68542;
CH_NT-NR_2007__CH_NT-NR_2007__Solothurn__Freisinnig-demokratische-Partei-des-Kantons-Solothurn;Freisinnig-demokratische-Partei-des-Kantons-Solothurn;CH_NT-NR_2007;CH_NT-NR_2007__Solothurn;CH_SO;3;CH_FDP_RE-SO;7;110720;
CH_NT-NR_2007__CH_NT-NR_2007__Solothurn__Jungfreisinnige-Bewegung-Kanton-Solothurn;Jungfreisinnige-Bewegung-Kanton-Solothurn;CH_NT-NR_2007;CH_NT-NR_2007__Solothurn;CH_SO;6;;6;6402;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Stadt__Freisinnig-Demokratische-Partei-Basel-Stadt-FDP;Freisinnig-Demokratische-Partei-Basel-Stadt-FDP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Stadt;CH_BS;1;CH_FDP_RE-BS;5;30988;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Stadt__Jungfreisinnige-Basel-Stadt-JFBS;Jungfreisinnige-Basel-Stadt-JFBS;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Stadt;CH_BS;6;;5;1421;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Landschaft__Freisinnig-Demokratische-Partei-FDP;Freisinnig-Demokratische-Partei-FDP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Landschaft;CH_BL;1;CH_FDP_RE-BL;7;98062;
CH_NT-NR_2007__CH_NT-NR_2007__Basel-Landschaft__Die-Jungfreisinnigen-JFDP;Die-Jungfreisinnigen-JFDP;CH_NT-NR_2007;CH_NT-NR_2007__Basel-Landschaft;CH_BL;6;;7;4669;
CH_NT-NR_2007__CH_NT-NR_2007__Schaffhausen__Freisinnig-Demokratische-Partei-FDP;Freisinnig-Demokratische-Partei-FDP;CH_NT-NR_2007;CH_NT-NR_2007__Schaffhausen;CH_SH;2;;2;12220;
CH_NT-NR_2007__CH_NT-NR_2007__Schaffhausen__Jungfreisinnige-Schaffhausen;Jungfreisinnige-Schaffhausen;CH_NT-NR_2007;CH_NT-NR_2007__Schaffhausen;CH_SH;5;;2;3449;
CH_NT-NR_2007__CH_NT-NR_2007__Schaffhausen__Liberale-Auslandschweizer;Liberale-Auslandschweizer;CH_NT-NR_2007;CH_NT-NR_2007__Schaffhausen;CH_SH;7;;2;497;
CH_NT-NR_2007__CH_NT-NR_2007__Appenzell-A-RH__Marianne-Kleiner-Schlaepfer-Freisinnig-Demokratische-Partei;Marianne-Kleiner-Schlaepfer-Freisinnig-Demokratische-Partei;CH_NT-NR_2007;CH_NT-NR_2007__Appenzell-A-RH;CH_AR;1;CH_FDP_RE-AR;1;7780;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__Jungfreisinnige-Kanton-St-Gallen-West-Wahlkreise-St-Gallen-Wil-Toggenburg-See-Gaster;Jungfreisinnige-Kanton-St-Gallen-West-Wahlkreise-St-Gallen-Wil-Toggenburg-See-Gaster;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;12;;12;5773;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__Jungfreisinnige-Kanton-St-Gallen-Ost-Wahlkreise-Rorschach-Rheintal-Werdenberg-Sarganserland;Jungfreisinnige-Kanton-St-Gallen-Ost-Wahlkreise-Rorschach-Rheintal-Werdenberg-Sarganserland;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;13;;12;6478;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__ULB-Umweltliberale-Bewegung;ULB-Umweltliberale-Bewegung;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;22;;12;11949;
CH_NT-NR_2007__CH_NT-NR_2007__St-Gallen__FDP-Wir-Liberalen-Freisinnig-Demokratische-Partei;FDP-Wir-Liberalen-Freisinnig-Demokratische-Partei;CH_NT-NR_2007;CH_NT-NR_2007__St-Gallen;CH_SG;8;CH_FDP_RE-SG;12;181839;
CH_NT-NR_2007__CH_NT-NR_2007__Graubuenden-Grigioni-Grischun__FDP-Graubuenden-jungfreisinnige;FDP-Graubuenden-jungfreisinnige;CH_NT-NR_2007;CH_NT-NR_2007__Graubuenden-Grigioni-Grischun;CH_GR;12;;5;1914;
CH_NT-NR_2007__CH_NT-NR_2007__Graubuenden-Grigioni-Grischun__FDP-Graubuenden-Die-Freisinnigen;FDP-Graubuenden-Die-Freisinnigen;CH_NT-NR_2007;CH_NT-NR_2007__Graubuenden-Grigioni-Grischun;CH_GR;4;CH_FDP_RE-GR;5;31328;
CH_NT-NR_2007__CH_NT-NR_2007__Graubuenden-Grigioni-Grischun__FDP-Graubuenden-Die-Liberalen;FDP-Graubuenden-Die-Liberalen;CH_NT-NR_2007;CH_NT-NR_2007__Graubuenden-Grigioni-Grischun;CH_GR;8;;5;14340;
CH_NT-NR_2007__CH_NT-NR_2007__Aargau__FDP-Freisinnig-Demokratische-Partei;FDP-Freisinnig-Demokratische-Partei;CH_NT-NR_2007;CH_NT-NR_2007__Aargau;CH_AG;4A;CH_FDP_RE-AG;14;319494;
CH_NT-NR_2007__CH_NT-NR_2007__Aargau__JFDP-Junge-Freisinnig-Demokratische-Partei;JFDP-Junge-Freisinnig-Demokratische-Partei;CH_NT-NR_2007;CH_NT-NR_2007__Aargau;CH_AG;4B;;15;16392;
CH_NT-NR_2007__CH_NT-NR_2007__Thurgau__Freisinnig-Demokratische-Partei-des-Kantons-Thurgau-FDP;Freisinnig-Demokratische-Partei-des-Kantons-Thurgau-FDP;CH_NT-NR_2007;CH_NT-NR_2007__Thurgau;CH_TG;2;CH_FDP_RE-TG;6;45639;
CH_NT-NR_2007__CH_NT-NR_2007__Thurgau__Jungfreisinnige-JF;Jungfreisinnige-JF;CH_NT-NR_2007;CH_NT-NR_2007__Thurgau;CH_TG;8;;6;3376;
CH_NT-NR_2007__CH_NT-NR_2007__Ticino__Partito-Liberale-Radicale-PLR;Partito-Liberale-Radicale-PLR;CH_NT-NR_2007;CH_NT-NR_2007__Ticino;CH_TI;10;CH_FDP_RE-TI;8;182118;
CH_NT-NR_2007__CH_NT-NR_2007__Ticino__Associazione-Liberale-Radicale-per-lAmbiente-ALRA;Associazione-Liberale-Radicale-per-lAmbiente-ALRA;CH_NT-NR_2007;CH_NT-NR_2007__Ticino;CH_TI;11;;6;12216;
CH_NT-NR_2007__CH_NT-NR_2007__Vaud__PRD-Les-Jeunes-Radicaux;PRD-Les-Jeunes-Radicaux;CH_NT-NR_2007;CH_NT-NR_2007__Vaud;CH_VD;2;;7;26829;
